Category,pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric
Spyware-180solutions,41,16,9.56097561,0,203.7317073,1551,37.82926829,8353,203.7317073,0,663,2908,44,702,720,104,606,116,178,254,48,88,48,0.030553787,0.056015277,0.030553787,4,4,24,1.0,2,0,2,2,6,4,8,0.046511628,0.0,0.046511628,0.046511628,0.139534884,0.093023256,0.186046512,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,41,16,9.512195122,0,203.4634146,1551,37.82926829,8342,203.4634146,0,663,2909,44,702,722,104,606,116,178,254,48,88,48,0.030612245,0.056122449,0.030612245,4,4,24,1.0,1,0,1,1,5,3,7,0.023809524,0.0,0.023809524,0.023809524,0.119047619,0.071428571,0.166666667,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,39,15,11.38461538,0,220.025641,1560,40.0,8581,220.025641,0,638,3000,42,652,825,99,640,120,176,259,47,85,47,0.029265255,0.052926526,0.029265255,3,3,18,1.0,3,0,3,3,7,5,9,0.071428571,0.0,0.071428571,0.071428571,0.166666667,0.119047619,0.214285714,138,389,221,26,24,116,0,121,86,0,8
Spyware-180solutions,35,14,10.14285714,0,213.3714286,1375,39.28571429,7468,213.3714286,0,617,2617,37,595,621,88,570,107,137,223,42,76,42,0.030064424,0.054402291,0.030064424,2,2,12,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.114285714,0.057142857,0.171428571,138,389,221,26,24,116,0,118,86,0,8
Spyware-180solutions,41,16,10.41463415,0,211.097561,1613,39.34146341,8655,211.097561,0,643,3036,44,666,790,103,643,126,182,267,47,87,47,0.028330319,0.05244123,0.028330319,3,3,18,1.0,2,0,2,2,6,4,8,0.046511628,0.0,0.046511628,0.046511628,0.139534884,0.093023256,0.186046512,138,389,221,26,24,116,0,121,86,0,8
Spyware-180solutions,41,16,9.707317073,0,207.7560976,1604,39.12195122,8518,207.7560976,0,641,2982,44,666,720,103,640,126,180,267,45,85,45,0.027322404,0.051608986,0.027322404,3,3,18,1.0,2,0,2,2,6,4,8,0.046511628,0.0,0.046511628,0.046511628,0.139534884,0.093023256,0.186046512,138,389,221,26,24,116,0,121,86,0,8
Spyware-180solutions,40,16,9.725,0,207.55,1555,38.875,8302,207.55,0,638,2912,43,661,693,101,606,123,177,262,45,84,45,0.028230866,0.052697616,0.028230866,3,3,18,1.0,3,0,3,3,7,5,9,0.069767442,0.0,0.069767442,0.069767442,0.162790698,0.11627907,0.209302326,138,389,221,26,24,116,0,121,86,0,8
Spyware-180solutions,39,15,9.974358974,0,210.2051282,1520,38.97435897,8198,210.2051282,0,635,2888,42,656,693,100,598,119,175,257,44,82,44,0.028368794,0.052869117,0.028368794,3,3,18,1.0,4,0,4,4,8,6,10,0.093023256,0.0,0.093023256,0.093023256,0.186046512,0.139534884,0.23255814,138,389,221,26,24,116,0,120,86,0,8
Spyware-180solutions,37,15,10.05405405,0,214.6486486,1443,39.0,7942,214.6486486,0,620,2811,40,664,662,92,594,113,160,230,42,78,42,0.028708134,0.053315106,0.028708134,3,3,18,1.0,5,0,5,5,9,7,11,0.119047619,0.0,0.119047619,0.119047619,0.214285714,0.166666667,0.261904762,138,389,221,26,24,116,0,118,86,0,8
Spyware-180solutions,37,15,10.10810811,0,214.5135135,1443,39.0,7937,214.5135135,0,622,2808,40,664,663,92,594,113,160,230,42,78,42,0.028806584,0.053497942,0.028806584,3,3,18,1.0,2,0,2,2,6,4,8,0.051282051,0.0,0.051282051,0.051282051,0.153846154,0.102564103,0.205128205,138,389,221,26,24,116,0,118,86,0,8
Spyware-180solutions,37,15,10.13513514,0,214.4594595,1443,39.0,7935,214.4594595,0,624,2811,40,664,664,92,594,113,161,230,42,78,42,0.028865979,0.053608247,0.028865979,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,118,86,0,8
Spyware-180solutions,35,14,10.31428571,0,214.2285714,1375,39.28571429,7498,214.2285714,0,617,2629,37,595,635,88,570,107,137,223,42,76,42,0.030064424,0.054402291,0.030064424,2,2,12,1.0,2,0,2,2,6,4,8,0.054054054,0.0,0.054054054,0.054054054,0.162162162,0.108108108,0.216216216,138,389,221,26,24,116,0,118,86,0,8
Spyware-180solutions,42,16,10.76190476,0,210.3571429,1646,39.19047619,8835,210.3571429,0,666,3064,45,686,841,105,668,123,177,265,52,93,52,0.03064231,0.054802593,0.03064231,3,3,18,1.0,2,0,2,2,6,4,8,0.045454545,0.0,0.045454545,0.045454545,0.136363636,0.090909091,0.181818182,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,40,16,9.65,0,206.325,1544,38.6,8253,206.325,0,652,2893,43,702,684,98,622,116,161,237,47,86,47,0.03014753,0.055163566,0.03014753,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.1,0.05,0.15,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,44,17,9.977272727,0,204.7272727,1713,38.93181818,9008,204.7272727,0,674,3123,47,704,815,109,671,129,183,274,52,95,52,0.029478458,0.053854875,0.029478458,3,3,18,1.0,1,0,1,1,5,3,7,0.022222222,0.0,0.022222222,0.022222222,0.111111111,0.066666667,0.155555556,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,44,17,9.636363636,0,202.75,1704,38.72727273,8921,202.75,0,672,3087,47,704,775,109,668,129,181,274,50,93,50,0.028522533,0.053051911,0.028522533,3,3,18,1.0,1,0,1,1,5,3,7,0.022222222,0.0,0.022222222,0.022222222,0.111111111,0.066666667,0.155555556,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,43,17,9.441860465,0,201.5813953,1655,38.48837209,8668,201.5813953,0,670,3011,46,699,733,107,634,126,178,269,50,92,50,0.029377203,0.054054054,0.029377203,3,3,18,1.0,2,0,2,2,6,4,8,0.044444444,0.0,0.044444444,0.044444444,0.133333333,0.088888889,0.177777778,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,43,17,9.418604651,0,201.2093023,1655,38.48837209,8652,201.2093023,0,669,3001,46,699,727,107,634,126,178,269,50,92,50,0.029481132,0.054245283,0.029481132,3,3,18,1.0,2,0,2,2,6,4,8,0.044444444,0.0,0.044444444,0.044444444,0.133333333,0.088888889,0.177777778,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,42,16,9.547619048,0,202.9047619,1620,38.57142857,8522,202.9047619,0,666,2966,45,694,717,106,626,122,176,265,49,90,49,0.029643073,0.054446461,0.029643073,3,3,18,1.0,3,0,3,3,7,5,9,0.066666667,0.0,0.066666667,0.066666667,0.155555556,0.111111111,0.2,138,389,221,26,24,116,0,121,86,0,8
Spyware-180solutions,40,16,9.675,0,207.1,1544,38.6,8284,207.1,0,652,2901,43,702,691,98,622,116,161,237,47,86,47,0.030051151,0.054987212,0.030051151,3,3,18,1.0,3,0,3,3,7,5,9,0.069767442,0.0,0.069767442,0.069767442,0.162790698,0.11627907,0.209302326,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,40,16,9.725,0,207.225,1544,38.6,8289,207.225,0,654,2901,43,702,694,98,622,116,161,237,47,86,47,0.030089629,0.055057618,0.030089629,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.1,0.05,0.15,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,40,16,9.725,0,207.05,1544,38.6,8282,207.05,0,657,2904,43,702,692,98,622,116,162,237,47,86,47,0.03014753,0.055163566,0.03014753,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.1,0.05,0.15,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,42,16,11.0,0,212.8333333,1646,39.19047619,8940,218.0487805,0,652,3060,44,671,872,104,690,126,184,279,47,87,47,0.027794205,0.051448847,0.027794205,47,787,282,9.4,2,0,3,2,7,4,9,0.045454545,0.0,0.068181818,0.045454545,0.159090909,0.090909091,0.204545455,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,40,16,9.925,0,213.8,1548,38.7,8553,219.3076923,0,850,2892,42,692,714,97,650,119,172,252,43,81,43,0.027599487,0.05198973,0.027599487,62,18505,372,12.4,0,0,1,0,5,2,7,0.0,0.0,0.025,0.0,0.125,0.05,0.175,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,42,16,10.52380952,0,215.6666667,1643,39.11904762,9059,220.9512195,0,852,3035,44,677,832,104,684,126,186,281,47,87,47,0.027843602,0.051540284,0.027843602,57,18455,342,11.4,0,0,1,0,5,2,7,0.0,0.0,0.023809524,0.0,0.119047619,0.047619048,0.166666667,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,44,17,10.04545455,0,210.1818182,1717,39.02272727,9249,215.0930233,0,867,3097,46,694,820,108,699,132,192,289,47,89,47,0.026674234,0.050510783,0.026674234,60,18465,360,12.0,0,0,1,0,5,2,7,0.0,0.0,0.022727273,0.0,0.113636364,0.045454545,0.159090909,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,43,17,9.837209302,0,208.6046512,1659,38.58139535,8971,213.5952381,0,864,3012,45,689,769,106,662,129,189,284,46,87,46,0.027042916,0.051146384,0.027042916,62,18505,372,12.4,1,0,2,1,6,3,8,0.022727273,0.0,0.045454545,0.022727273,0.136363636,0.068181818,0.181818182,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,43,17,9.674418605,0,208.1860465,1659,38.58139535,8953,213.1666667,0,865,3004,45,689,756,106,662,129,189,284,46,87,46,0.027122642,0.05129717,0.027122642,62,18505,372,12.4,1,0,2,1,6,3,8,0.022727273,0.0,0.045454545,0.022727273,0.136363636,0.068181818,0.181818182,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,42,16,9.785714286,0,209.7857143,1624,38.66666667,8812,214.9268293,0,862,2961,44,684,743,105,654,125,187,279,45,85,45,0.027190332,0.051359517,0.027190332,64,19017,384,12.8,2,0,3,2,7,4,9,0.045454545,0.0,0.068181818,0.045454545,0.159090909,0.090909091,0.204545455,138,389,221,26,24,116,0,121,87,0,8
Spyware-180solutions,41,16,9.804878049,0,213.2682927,1595,38.90243902,8745,218.625,0,858,2933,43,703,729,103,654,122,187,274,45,84,45,0.027846535,0.051980198,0.027846535,62,18505,372,12.4,3,0,4,3,8,5,10,0.068181818,0.0,0.090909091,0.068181818,0.181818182,0.113636364,0.227272727,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,40,16,10.025,0,214.375,1548,38.7,8576,219.8974359,0,850,2892,42,692,721,97,650,119,173,252,43,81,43,0.027528809,0.051856594,0.027528809,62,18505,372,12.4,0,0,1,0,5,2,7,0.0,0.0,0.025,0.0,0.125,0.05,0.175,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,40,16,10.025,0,214.375,1548,38.7,8576,219.8974359,0,851,2902,42,692,724,97,650,119,172,252,43,81,43,0.027581783,0.051956382,0.027581783,62,18505,372,12.4,0,0,1,0,5,2,7,0.0,0.0,0.025,0.0,0.125,0.05,0.175,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,44,17,10.65909091,0,208.9772727,1725,39.20454545,9195,208.9772727,0,681,3180,47,715,877,109,671,126,189,273,50,93,50,0.028184893,0.052423901,0.028184893,4,4,24,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.090909091,0.045454545,0.136363636,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,41,17,9.585365854,0,210.804878,1611,39.29268293,8643,210.804878,0,680,3028,44,768,703,100,650,116,182,252,54,94,54,0.033047736,0.05752754,0.033047736,4,4,24,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.097560976,0.048780488,0.146341463,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,44,18,10.18181818,0,210.5,1732,39.36363636,9262,210.5,0,697,3205,47,764,836,109,688,126,198,280,57,100,57,0.031879195,0.055928412,0.031879195,4,4,24,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.090909091,0.045454545,0.136363636,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,45,18,9.844444444,0,208.1333333,1772,39.37777778,9366,208.1333333,0,704,3243,48,770,817,111,696,129,202,289,57,101,57,0.031181619,0.055251641,0.031181619,4,4,24,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.088888889,0.044444444,0.133333333,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,45,18,9.4,0,202.5777778,1724,38.31111111,9117,207.2045455,0,701,3169,47,765,774,109,662,126,199,284,57,100,57,0.032076533,0.05627462,0.032076533,4,4,24,1.0,0,0,1,0,5,2,7,0.0,0.0,0.022222222,0.0,0.111111111,0.044444444,0.155555556,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,44,18,9.545454545,0,206.2045455,1723,39.15909091,9073,206.2045455,0,697,3146,47,765,765,109,662,126,199,284,57,100,57,0.032185206,0.056465274,0.032185206,4,4,24,1.0,1,0,1,1,5,3,7,0.022222222,0.0,0.022222222,0.022222222,0.111111111,0.066666667,0.155555556,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,43,17,9.395348837,0,206.8604651,1688,39.25581395,8895,206.8604651,0,690,3097,46,760,732,108,654,122,197,279,56,99,56,0.032407407,0.057291667,0.032407407,4,4,24,1.0,2,0,2,2,6,4,8,0.044444444,0.0,0.044444444,0.044444444,0.133333333,0.088888889,0.177777778,138,389,221,26,24,116,0,121,87,0,8
Spyware-180solutions,42,17,9.595238095,0,210.2142857,1656,39.42857143,8829,210.2142857,0,686,3065,45,779,727,106,654,119,197,272,56,98,56,0.033175355,0.058056872,0.033175355,4,4,24,1.0,3,0,3,3,7,5,9,0.066666667,0.0,0.066666667,0.066666667,0.155555556,0.111111111,0.2,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,42,17,9.666666667,0,210.6428571,1658,39.47619048,8847,210.6428571,0,689,3071,45,779,733,106,654,119,197,274,56,97,56,0.033195021,0.057498518,0.033195021,4,4,24,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.095238095,0.047619048,0.142857143,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,41,17,9.658536585,0,211.0,1611,39.29268293,8651,211.0,0,679,3030,44,768,708,100,650,116,182,252,54,94,54,0.033047736,0.05752754,0.033047736,4,4,24,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.097560976,0.048780488,0.146341463,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,43,17,10.76744186,0,214.1162791,1695,39.41860465,9207,214.1162791,0,676,3205,46,738,861,107,716,132,181,262,53,95,53,0.030337722,0.054378935,0.030337722,3,3,18,1.0,2,0,2,2,6,4,8,0.044444444,0.0,0.044444444,0.044444444,0.133333333,0.088888889,0.177777778,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,37,15,10.10810811,0,214.6216216,1444,39.02702703,7941,214.6216216,0,626,2811,40,666,660,92,594,113,163,230,42,78,42,0.028885832,0.053645117,0.028885832,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,39,15,10.74358974,0,217.7179487,1551,39.76923077,8491,217.7179487,0,642,2971,42,654,780,99,634,120,178,259,47,85,47,0.029430182,0.053224796,0.029430182,3,3,18,1.0,3,0,3,3,7,5,9,0.071428571,0.0,0.071428571,0.071428571,0.166666667,0.119047619,0.214285714,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,41,16,10.12195122,0,210.2926829,1614,39.36585366,8622,210.2926829,0,645,3013,44,668,761,103,643,126,182,267,46,86,46,0.027727547,0.051838457,0.027727547,3,3,18,1.0,2,0,2,2,6,4,8,0.046511628,0.0,0.046511628,0.046511628,0.139534884,0.093023256,0.186046512,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,40,16,9.9,0,208.825,1556,38.9,8353,208.825,0,642,2928,43,663,711,101,606,123,179,262,45,84,45,0.0281602,0.052565707,0.0281602,3,3,18,1.0,3,0,3,3,7,5,9,0.069767442,0.0,0.069767442,0.069767442,0.162790698,0.11627907,0.209302326,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,40,16,9.825,0,208.4,1556,38.9,8336,208.4,0,642,2920,43,663,702,101,606,123,179,262,45,84,45,0.028248588,0.052730697,0.028248588,3,3,18,1.0,2,0,2,2,6,4,8,0.047619048,0.0,0.047619048,0.047619048,0.142857143,0.095238095,0.19047619,138,389,221,26,24,116,0,122,86,0,8
Spyware-180solutions,39,15,9.974358974,0,210.4871795,1521,39.0,8209,210.4871795,0,639,2885,42,658,692,100,598,119,177,258,44,82,44,0.028350515,0.052835052,0.028350515,3,3,18,1.0,4,0,4,4,8,6,10,0.093023256,0.0,0.093023256,0.093023256,0.186046512,0.139534884,0.23255814,138,389,221,26,24,116,0,121,86,0,8
Spyware-180solutions,38,15,9.815789474,0,209.5526316,1445,38.02631579,7964,215.2432432,0,624,2814,40,666,662,92,594,113,162,230,42,78,42,0.028708134,0.053315106,0.028708134,3,3,18,1.0,4,0,5,4,9,6,11,0.095238095,0.0,0.119047619,0.095238095,0.214285714,0.142857143,0.261904762,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,37,15,10.18918919,0,215.2972973,1444,39.02702703,7966,215.2972973,0,627,2812,40,666,667,92,594,113,163,230,42,78,42,0.028806584,0.053497942,0.028806584,3,3,18,1.0,5,0,5,5,9,7,11,0.119047619,0.0,0.119047619,0.119047619,0.214285714,0.166666667,0.261904762,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,37,15,10.21621622,0,215.3513514,1444,39.02702703,7968,215.3513514,0,629,2821,40,666,670,92,594,113,163,230,42,78,42,0.028865979,0.053608247,0.028865979,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,119,86,0,8
Spyware-180solutions,43,17,11.02325581,0,217.4418605,1718,39.95348837,9350,217.4418605,0,697,3239,46,751,892,107,693,123,194,276,56,98,56,0.031584884,0.055273548,0.031584884,4,4,24,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.093023256,0.046511628,0.139534884,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,41,17,9.585365854,0,210.5121951,1613,39.34146341,8631,210.5121951,0,678,3026,44,764,704,100,647,116,183,251,54,94,54,0.033027523,0.057492355,0.033027523,4,4,24,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.097560976,0.048780488,0.146341463,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,43,17,10.41860465,0,214.6511628,1719,39.97674419,9230,214.6511628,0,700,3198,46,752,837,107,687,123,198,280,59,101,59,0.033202026,0.056837366,0.033202026,4,4,24,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.093023256,0.046511628,0.139534884,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,45,18,9.866666667,0,208.2222222,1782,39.6,9370,208.2222222,0,704,3242,48,766,819,111,696,129,202,288,58,102,58,0.03153888,0.055464927,0.03153888,4,4,24,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.088888889,0.044444444,0.133333333,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,44,18,9.659090909,0,206.6363636,1724,39.18181818,9092,206.6363636,0,698,3158,47,761,776,109,659,126,199,283,57,100,57,0.032058493,0.05624297,0.032058493,4,4,24,1.0,1,0,1,1,5,3,7,0.022222222,0.0,0.022222222,0.022222222,0.111111111,0.066666667,0.155555556,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,44,18,9.477272727,0,206.0227273,1724,39.18181818,9065,206.0227273,0,697,3148,47,761,760,109,659,126,199,284,57,100,57,0.0321489,0.056401579,0.0321489,4,4,24,1.0,1,0,1,1,5,3,7,0.022222222,0.0,0.022222222,0.022222222,0.111111111,0.066666667,0.155555556,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,42,17,9.428571429,0,207.5714286,1642,39.0952381,8718,207.5714286,0,679,3061,45,745,716,102,647,119,183,256,54,96,54,0.032085561,0.057040998,0.032085561,4,4,24,1.0,3,0,3,3,7,5,9,0.066666667,0.0,0.066666667,0.066666667,0.155555556,0.111111111,0.2,138,389,221,26,24,116,0,121,87,0,8
Spyware-180solutions,41,17,9.56097561,0,211.097561,1612,39.31707317,8655,211.097561,0,674,3032,44,764,708,100,647,116,182,251,54,95,54,0.032866707,0.057821059,0.032866707,4,4,24,1.0,3,0,3,3,7,5,9,0.068181818,0.0,0.068181818,0.068181818,0.159090909,0.113636364,0.204545455,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,41,17,9.707317073,0,211.1463415,1613,39.34146341,8657,211.1463415,0,677,3028,44,764,714,100,647,116,183,251,54,94,54,0.032946919,0.057352044,0.032946919,4,4,24,1.0,3,0,3,3,7,5,9,0.068181818,0.0,0.068181818,0.068181818,0.159090909,0.113636364,0.204545455,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,41,17,9.682926829,0,210.804878,1613,39.34146341,8643,210.804878,0,678,3030,44,764,713,100,647,116,182,251,54,94,54,0.033007335,0.057457213,0.033007335,4,4,24,1.0,2,0,2,2,6,4,8,0.046511628,0.0,0.046511628,0.046511628,0.139534884,0.093023256,0.186046512,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,42,16,10.76190476,0,209.3095238,1621,38.5952381,8791,209.3095238,0,667,3059,45,679,841,105,648,120,178,261,51,92,51,0.030520646,0.055056852,0.030520646,4,4,24,1.0,1,0,1,1,5,3,7,0.023255814,0.0,0.023255814,0.023255814,0.11627907,0.069767442,0.162790698,138,389,221,26,24,116,0,122,88,0,8
Spyware-180solutions,40,16,9.5,0,203.875,1503,37.575,8155,203.875,0,651,2865,43,691,703,98,602,113,162,232,46,85,46,0.030283081,0.055957867,0.030283081,4,4,24,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.1,0.05,0.15,138,389,221,26,24,116,0,119,88,0,8
Spyware-180solutions,42,16,10.11904762,0,206.5238095,1610,38.33333333,8674,206.5238095,0,667,3024,45,679,792,105,642,120,178,261,51,92,51,0.030722892,0.055421687,0.030722892,4,4,24,1.0,1,0,1,1,5,3,7,0.023255814,0.0,0.023255814,0.023255814,0.11627907,0.069767442,0.162790698,138,389,221,26,24,116,0,122,88,0,8
Spyware-180solutions,44,17,9.568181818,0,200.2954545,1673,38.02272727,8813,200.2954545,0,670,3067,47,693,777,109,651,126,182,269,50,93,50,0.029036005,0.054006969,0.029036005,4,4,24,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.090909091,0.045454545,0.136363636,138,389,221,26,24,116,0,122,88,0,8
Spyware-180solutions,43,17,9.348837209,0,198.6744186,1615,37.55813953,8543,198.6744186,0,667,2981,46,688,730,107,614,123,179,264,49,91,49,0.029500301,0.054786273,0.029500301,4,4,24,1.0,1,0,1,1,5,3,7,0.022727273,0.0,0.022727273,0.022727273,0.113636364,0.068181818,0.159090909,138,389,221,26,24,116,0,122,88,0,8
Spyware-180solutions,43,17,9.302325581,0,198.3953488,1615,37.55813953,8531,198.3953488,0,667,2970,46,688,725,107,614,123,179,265,49,91,49,0.029589372,0.054951691,0.029589372,4,4,24,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.093023256,0.046511628,0.139534884,138,389,221,26,24,116,0,122,88,0,8
Spyware-180solutions,42,16,9.428571429,0,201.5952381,1587,37.78571429,8467,201.5952381,0,666,2951,45,706,719,106,612,119,178,263,48,89,48,0.02962963,0.054938272,0.02962963,4,4,24,1.0,1,0,1,1,5,3,7,0.023255814,0.0,0.023255814,0.023255814,0.11627907,0.069767442,0.162790698,138,389,221,26,24,116,0,121,88,0,8
Spyware-180solutions,41,16,9.463414634,0,203.4878049,1550,37.80487805,8343,203.4878049,0,660,2911,44,702,713,104,606,116,177,254,48,88,48,0.03051494,0.055944056,0.03051494,4,4,24,1.0,2,0,2,2,6,4,8,0.046511628,0.0,0.046511628,0.046511628,0.139534884,0.093023256,0.186046512,138,389,221,26,24,116,0,119,88,0,8
Spyware-180solutions,41,16,9.341463415,0,201.6341463,1538,37.51219512,8267,201.6341463,0,654,2891,44,701,705,100,604,116,164,238,47,87,47,0.030166881,0.055840822,0.030166881,4,4,24,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.097560976,0.048780488,0.146341463,138,389,221,26,24,116,0,119,88,0,8
Spyware-180solutions,40,16,9.6,0,204.25,1503,37.575,8170,204.25,0,653,2870,43,691,707,98,602,113,162,232,46,85,46,0.030283081,0.055957867,0.030283081,4,4,24,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.1,0.05,0.15,138,389,221,26,24,116,0,119,88,0,8
Spyware-180solutions,42,16,10.88095238,0,211.6666667,1631,38.83333333,8890,211.6666667,0,664,3077,45,703,852,105,660,123,185,265,49,90,49,0.029184038,0.053603335,0.029184038,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.095238095,0.047619048,0.142857143,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,35,14,10.28571429,0,215.2285714,1379,39.4,7533,215.2285714,0,622,2635,37,599,638,88,570,107,139,224,43,77,43,0.030670471,0.054921541,0.030670471,2,2,12,1.0,1,0,1,1,5,3,7,0.027777778,0.0,0.027777778,0.027777778,0.138888889,0.083333333,0.194444444,138,389,221,26,24,116,0,119,87,0,8
Spyware-180solutions,44,17,9.977272727,0,203.3409091,1683,38.25,8947,203.3409091,0,667,3105,47,717,807,109,663,129,189,273,48,91,48,0.027745665,0.052601156,0.027745665,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.090909091,0.045454545,0.136363636,138,389,221,26,24,116,0,122,87,0,8
Spyware-180solutions,44,17,9.636363636,0,201.3409091,1674,38.04545455,8859,201.3409091,0,667,3068,47,717,767,109,660,129,189,273,47,90,47,0.027325581,0.052325581,0.027325581,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.090909091,0.045454545,0.136363636,138,389,221,26,24,116,0,122,87,0,8
